name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Молочный молот,Варяг,Stout - Milk / Sweet,2016-10-28,3.723,30.0,,,,6.5,,4
Вброс [Mosaic],4BREWERS,Pale Ale - American,2016-06-29,3.837,45.0,Mosaic,,,6.5,,4
Double Hoppy Milk Mango,Stamm Brewing,IPA - Milkshake,2019-06-03,3.952,,,,,6.0,,5
Бланш,Chester Brewery,Wheat Beer - Witbier / Blanche,2020-11-24,3.306,16.0,,,,4.8,,4
Типа Чё,Варяг,Lager - Euro Pale,2019-06-14,3.239,14.0,,,Pineapple,4.5,,4
Американский лагер,Варяг,Lager - American Light,2018-10-26,3.457,25.0,,,,4.5,,4
Props: Simcoe,Valaduta,Pale Ale - New England / Hazy,2020-08-20,3.949,30.0,Simcoe,,,6.0,,4
Smooth Talker,Hops Brewery,IPA - Imperial / Double,2020-07-30,4.116,40.0,,,,6.8,,4
Sour Juice Explosion - Mango,Brew Fiction,Sour - Fruited,2019-05-17,3.666,11.0,,,Mango,6.5,,3
Tkemali,Bierstaat,Sour - Traditional Gose,2020-08-27,3.916,10.0,,,,5.5,,4
Spirit,Jungle Brewery,Sour - Fruited,2020-07-30,4.257,13.0,,,"Strawberry,Black Currant,Lactose",5.0,14.5,5
Эйяфьядлайёкюдль,Alaska Brewery,Porter - Imperial / Double,2017-06-21,3.925,,,,,6.8,23.0,4
Ипатерапия,Alaska Brewery,IPA - Imperial / Double,2017-01-24,3.883,,,,,6.8,,4
Клубничная дичь,Atmosphere Brewery,Sour - Fruited,2020-07-16,3.734,10.0,,,Strawberry,5.5,,4
Light Shot,13 Litar,IPA - Session,2020-07-23,3.652,35.0,"Chinook,Cascade","Pale Ale,Pilsner",,4.6,12.0,4
Weekend Warrior,Jungle Brewery,IPA - Imperial / Double,2020-07-30,4.244,90.0,"Warrior,Mosaic,Centennial,Cascade",,,6.8,19.1,4
Totem,Jungle Brewery,Sour - Fruited,2019-06-18,4.181,11.0,,,"Strawberry,Lactose",5.5,15.5,4
Ramones,Rock-n-Rolla’s,IPA - Imperial / Double,2020-05-14,3.837,60.0,Ekuanot,,,6.8,,4
Summer Lager,Schlafly - The Saint Louis Brewery,Lager - Helles,2012-04-22,3.462,17.0,,,,4.5,,3
Thunderstorm : Yuzu And Red Orange,Bierstaat,Sour - Fruited Berliner Weisse,2020-07-26,3.916,5.0,,,"Yuzu,Blood orange",5.0,,4
Smoker BBQ,Brew Fiction,Sour - Fruited Gose,2019-10-18,3.828,10.0,,,,6.0,,4
Semisweet,13 Litar,Stout - Other,2020-05-21,4.069,20.0,East Kent Golding,"Munich,Pilsner,Vienna,Chocolate,Special W",,6.5,17.0,4
Framboise Balance,Robim Good Brewery,Wheat Beer - Other,2020-07-31,3.795,8.0,,,"Raspberry,Coriander,Orange Peel",4.5,,4
Cidre Royal Honey Drink Black Currant,Royal Fruit Garden,Mead - Melomel,2020-01-12,3.388,,,,,5.0,,4
Cuzco,Robim Good Brewery,Lager - IPL (India Pale Lager),2020-07-27,3.664,20.0,"Citra,Amarillo",,,5.6,,4
Сакура,Alaska Brewery,Sour - Fruited,2022-07-04,3.941,,,,Passion fruit,5.5,,3
Berrierus,"Brew Division,Midnight Project",Sour - Fruited,2020-05-27,4.057,,,,"Lactose,Coconut,Blackberry",6.8,,5
Mania,Bierstaat,Porter - American,2020-08-05,3.891,30.0,,,Cocoa,6.6,,4
Bahna,"Malanka,Jungle Brewery",Stout - Imperial / Double,2020-06-30,4.492,,Nugget,"Whisky,Cafe,Chocolate,Crystal,Special B,Roasted Barley",,6.8,24.5,5
Hyperplane,XP Brew,IPA - American,2017-12-01,3.831,45.0,,,,6.8,,4
Kriek Lambic,Brouwerij De Troch,Lambic - Kriek,2015-05-23,3.671,,,,,3.5,,4
Бобров IPL,Бабруйскі бровар,Lager - IPL (India Pale Lager),2020-07-08,3.094,30.0,,,,4.5,,4
Dutch Windmill,H-West B.V.,Lager - Pale,,2.631,,,,,4.6,,2
Karol Jan Blonde,Аліварыя,Lager - Euro Pale,2017-03-23,2.902,16.0,,,,5.9,,2
CRYO IPA,Copper Head,IPA - New England / Hazy,2021-06-25,3.936,40.0,,,,6.1,,4
Hop Headshot: Simcoe,Midnight Project,IPA - Triple,2020-07-23,4.186,111.0,Simcoe,,,6.8,,5
Weissbier,Augustiner-Bräu München,Wheat Beer - Hefeweizen,2011-01-02,3.67,14.0,,,,5.4,,3
No Future,Bierstaat,IPA - New England / Hazy,2020-07-31,4.168,40.0,,,,6.8,,5
Van Halen,Rock-n-Rolla’s,Stout - American,2020-06-18,4.11,50.0,"Columbus,Calista",,,6.8,17.0,4
Weihenstephaner Kristallweissbier,Weihenstephan,Wheat Beer - Kristallweizen,,3.681,16.0,,,,5.4,12.7,4
Светлячок,Волковская пивоварня,Pilsner - Other,2017-04-19,3.503,35.0,"Cascade,Pekko",,,5.0,,4
Kozel 12,Pivovar Velké Popovice,Pilsner - Czech / Bohemian,,3.196,,,,,4.8,12.0,3
Эквилибриум,Alaska Brewery,Stout - Other,2019-01-23,3.793,,,,,6.0,,4
Нигилист,Alaska Brewery,Lager - IPL (India Pale Lager),2020-04-10,3.651,60.0,,,,6.8,,4
Juice Box,Jungle Brewery,Pale Ale - New England / Hazy,2018-01-26,4.063,20.0,"Citra,Amarillo,Mosaic",,,5.2,13.0,4
Карнавал,Бакунин,Stout - Other,2019-12-10,3.52,28.0,,,,6.8,15.0,3
Honey Dew,Fuller’s,Blonde / Golden Ale - Other,2011-01-07,3.321,35.0,,,,5.0,,4
No Way Back,Jungle Brewery,Pale Ale - American,2020-06-19,4.035,40.0,Idaho Gem,,,5.0,12.4,4
Travel Home,Valaduta,IPA - Session,2020-06-18,3.931,20.0,"Cascade,Centennial",,,4.4,12.0,3
Хмелевус Weiss,САН ІнБев Україна,Wheat Beer - Hefeweizen,2017-06-09,3.08,,,,,6.4,,3
Navaĺnica: pšaničnaje vino z hibiscusam,Malanka,Wheat Beer - Wheat Wine,2020-06-12,4.129,30.0,Nugget,"Wheat,Pilsner",Hibiscus,6.8,26.0,4
Пина Коллада,Volksbräu,Fruit Beer,2020-07-14,,,,,,5.2,,3
Seriously?..,Ostrovica,IPA - Imperial / Double New England / Hazy,2019-09-05,3.889,40.0,"Mosaic,Sorachi Ace",,,6.8,,4
The Freedom,Bierstaat,Farmhouse Ale - Grisette,2020-07-16,3.96,20.0,"Citra,Amarillo",,,5.7,,4
Acid Toad,"Jungle Brewery,Mad Frog Brewery",Sour - Fruited,2020-06-26,4.253,10.0,,,"Lemon,Mint,Lactose",6.0,16.0,4
G.O.S.E | Cherry & Tonka,XP Brew,Sour - Fruited Gose,2020-06-07,3.688,15.0,,,"Cherry,Tonka Beans",5.0,,4
We Are Venom,Midnight Project,Stout - Russian Imperial,2020-07-10,4.226,50.0,,,"Tonka Beans,Chili",6.8,,4
Maverick,Browar Rockmill,Pale Ale - American,2017-03-17,3.675,,,,,4.7,,4
Tales of Coconut,Panzer Brewery,Porter - Other,2019-12-12,3.948,37.0,,,Coconut,6.9,,4
Big Banana Brother,Panzer Brewery,Porter - Other,2020-02-07,3.738,30.0,,,Banana,6.8,,5
Малинуа,Panzer Brewery,Porter - Other,2019-10-17,3.826,30.0,,,,6.8,,4
Doom Bastard,Zagovor Brewery,IPA - Imperial / Double New England / Hazy,2018-04-19,4.1,45.0,"Motueka,Citra,Simcoe",,,6.8,,4
Starlight,Panzer Brewery,Pale Ale - American,2014-12-24,3.621,30.0,,,,5.4,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Banana Kraken,Panzer Brewery,Wheat Beer - Hefeweizen,2014-07-07,3.47,11.0,,,,4.5,,4
Second Shard,Lux in Tenebris,IPA - American,2020-04-23,3.747,35.0,Citra,,,6.8,,4
I Got Guava Worms,AF Brew,IPA - Sour,2019-09-17,4.106,15.0,,,,6.8,,5
Story Mode,Stamm Brewing,IPA - Imperial / Double New England / Hazy,2020-06-29,4.056,,,,,6.8,,4
Lost In Fjords,"Zagovor Brewery,XP Brew",IPA - Sour,2020-06-25,3.944,15.0,"Idaho Gem,Citra,Sabro",,,6.0,15.0,4
Liquid Bakery: Strawberry Cream Cake,Dieta,Sour - Fruited,2020-05-10,4.322,,,,"Strawberry,Lactose",6.8,,5
Heineken,Heineken,Lager - Euro Pale,,2.954,19.0,,,,5.0,,3
Estrella Damm,Grupo Damm,Lager - Pale,,3.132,21.0,,,,5.4,,3
Stammgast Lager,Oettinger Brauerei,Lager - Helles,,3.102,35.0,,,,5.0,,4
Nut Butter,Gletcher,Brown Ale - English,2018-07-13,3.778,,,,,5.5,,5
Indiana,Robim Good Brewery,IPA - American,2020-06-23,3.731,27.0,,,,5.8,,4
Populism Vic Secret Edition,Jaws,IPA - New England / Hazy,2019-04-26,3.784,60.0,Vic Secret,,,6.0,,4
Hoppy Milk,Stamm Brewing,Pale Ale - New England / Hazy,2017-08-06,3.856,30.0,,,,4.7,,4
Ковбой Мальборо,Plan B Brewery,IPA - American,2014-05-08,3.93,50.0,,,,6.5,,4
Sour Breeze Mango,Jaws,Sour - Fruited Gose,2019-01-17,3.901,10.0,,,Mango,4.5,,5
Rye Matter,Jaws,IPA - Rye,2020-06-26,3.668,80.0,"Ekuanot,Centennial,Chinook","Maris Otter,Pale Ale,Rye,Caramel",,6.5,15.0,4
Jaws APA,Jaws,Pale Ale - American,2013-10-18,3.87,43.0,"Cascade,Chinook,Mosaic","Pale Ale,Melanoidin",,5.6,13.0,4
Шампань Asti-Rose,Злынковский завод Каскад,Cider - Other Fruit,2019-03-21,2.723,,,,,6.0,,3
Synergy,PINTA Barrel Brewing,Stout - Imperial / Double,2021-12-02,4.234,,,,,6.8,,4
Wheatness,13 Litar,IPA - White / Wheat,2020-06-18,3.678,45.0,"Dr Rudi,Mosaic,El Dorado","Pale Ale,Wheat",,6.4,15.5,4
Mad Summer : Ekuanot,Bierstaat,IPA - American,2020-07-02,3.942,54.0,Ekuanot,,,6.7,,4
Dym: Višnia,Malanka,Historical Beer - Lichtenhainer,2020-06-17,4.305,,,"Smoked,Peated,Flaked Wheat",Cherry,5.5,11.0,4
1984,Alaska Brewery,Lager - Euro Pale,2020-06-14,3.518,15.0,,,,4.3,,4
Пшеничное,13 Litar,Wheat Beer - Hefeweizen,2016-02-19,3.577,18.0,,,,4.2,,3
Венское,Beaver,Lager - Vienna,2023-12-25,2.654,30.0,,,,4.4,,4
Шампань,Česky Lev,Fruit Beer,2020-06-26,2.698,,,,,5.2,,3
IPA 9 1/2 Weeks,Bierbank,IPA - Brut,2020-05-22,3.841,35.0,,,,6.5,,4
Weihenstephaner Original,Weihenstephan,Lager - Helles,,3.609,21.0,,,,5.1,,4
Berliner Geschichte Hefeweizen,Privatbrauerei Eibau i. Sa. GmbH,Wheat Beer - Hefeweizen,,3.31,12.0,,,,5.2,12.0,3
Maladzik Blend #01,Malanka,Wild Ale - Other,2020-06-08,4.084,,"Perle,Nugget","Pilsner,Vienna,Flaked Wheat,Flaked Rye",Dandelion,6.2,,4
Easy Tempo,XP Brew,IPA - Session,2020-03-10,3.584,25.0,,,,3.5,,3
So Much Caffeine,Bierstaat,Stout - Coffee,2020-06-19,4.188,17.0,,,Coffee,5.5,,5
Dark Lager,Fanatic Brewing Center,Lager - Dark,2020-09-12,3.238,14.0,,,,4.3,,4
Липецкое Нефильтрованное,Липецкпиво,Kellerbier / Zwickelbier,2020-05-21,2.339,,,,,4.0,,3
Oak Smoked Tomato Gose Light Chili Italian Edition,Salden’s Brewery,Spiced / Herbed Beer,2020-05-03,3.997,,,,,5.0,,4
Deep House,Atmosphere Brewery,IPA - Imperial / Double,2020-05-20,3.737,80.0,"Simcoe,Mosaic",,,6.9,,4
Destroy Oh Boy,Jungle Brewery,IPA - Imperial / Double,2020-06-11,4.242,90.0,"Warrior,Southern Dawn,Southern Passion",,,6.8,,4
Кукловод,Alaska Brewery,IPA - Imperial / Double,2019-10-01,3.717,70.0,,,,6.8,,3
G.see Spring,XP Brew,IPA - New England / Hazy,2020-04-27,3.926,35.0,Sabro,,,6.3,,5
Sexorcism,Valaduta,Fruit Beer,2020-06-04,3.779,10.0,,,Strawberry,6.5,,2
Ich Will,Coven Brewery,Lager - IPL (India Pale Lager),2020-05-09,3.769,35.0,"Citra,Ekuanot",,,5.5,,4
L - Lager,Atmosphere Brewery,Lager - American,2020-01-31,3.407,20.0,,,,5.0,,4
APA El Dorado & Centennial,Волковская пивоварня,Pale Ale - American,2019-02-25,3.505,27.0,,,,5.5,,4
Karol Jan White Hope,Аліварыя,Wheat Beer - Other,2020-06-09,3.255,,,,Blackthorn,4.9,,3
Corona Extra,Grupo Modelo,Lager - American,,3.135,19.0,,,,4.5,,4
Space X,Taler,Sour - Fruited Berliner Weisse,2020-06-04,3.791,,,,Raspberry,4.0,,4
Dark Needles,13 Litar,IPA - Black / Cascadian Dark Ale,2019-11-28,3.979,45.0,"Simcoe,Chinook","Pale Ale,Pilsner,Carafa",,6.5,15.4,4
Brownville,13 Litar,Brown Ale - American,2020-02-05,3.655,35.0,"Simcoe,Citra,Cascade","Pale Ale,Pilsner,Carafa",,5.1,12.0,3
Лев Светлый Барное,Česky Lev,Lager - Euro Pale,2019-12-22,2.734,,,,,4.6,,2
Guinness Draught,Guinness,Stout - Irish Dry,,3.765,45.0,,,,4.2,,4
Relict,Jungle Brewery,Sour - Fruited,2020-05-22,4.255,11.0,,,"Lactose,Cranberry",6.0,,4
Bananka,"Ostrovica,Hausmann Brewery",Stout - Imperial / Double Milk,2020-04-05,3.828,,,,"Banana,Chocolate,Macadamia",6.8,,4
Mental Fire,Jungle Brewery,IPA - American,2020-05-29,4.119,45.0,"Wai-iti,Waimea",,,6.2,15.0,4
Mango Showdown,XP Brew,Pale Ale - American,2018-09-28,3.509,25.0,,,,5.0,,4
Spacebar,Zagovor Brewery,IPA - Imperial / Double New England / Hazy,2020-03-17,4.103,30.0,"Zappa,Citra",,,6.8,,5
Peach Sun Punch,Hops Brewery,IPA - American,2020-05-29,4.039,30.0,"Citra,Amarillo",,Peach,6.0,,4
Simpa,Ostrovica,Pale Ale - American,2019-05-07,3.876,20.0,"Amarillo,Idaho 7",,,5.6,,4
Переговорщик,Alaska Brewery,IPA - New England / Hazy,2019-10-20,3.509,30.0,,,,6.0,,4
X-Files,Hops Brewery,Lager - IPL (India Pale Lager),2020-05-28,3.823,30.0,,,,5.0,,4
Fishermans Morning,Jungle Brewery,Porter - Baltic,2020-04-02,4.139,37.0,,,,6.8,21.5,4
Mroiva: Mosaic,Malanka,Pale Ale - New England / Hazy,2020-05-13,4.237,20.0,Mosaic,"Pilsner,Flaked Oats",,4.0,11.0,4
Kellerbier,Brauhaus Riegele,Kellerbier / Zwickelbier,2011-06-04,3.537,,,,,5.0,,4
Impulse,Robim Good Brewery,IPA - American,2020-05-19,3.695,27.0,"Chinook,Centennial,Cascade,Simcoe,Citra,Mosaic",,,5.8,,4
Pitbull,Hops Brewery,Pale Ale - American,2020-05-12,3.729,30.0,,,,5.2,,4
London Porter,Fuller’s,Porter - English,1996-01-01,3.675,,Fuggle,,,5.4,,4
Orange Twister,Hops Brewery,Fruit Beer,2020-05-12,3.665,10.0,,,Orange,4.8,,3
Istota,Jungle Brewery,Sour - Fruited,2020-05-08,4.28,11.0,,,"Lactose,Raspberry,Blueberry,Black Currant",6.0,,4
All Together,AF Brew,IPA - New England / Hazy,2020-04-23,4.013,20.0,"Citra,Simcoe,Mosaic,Sabro",,,6.5,,4
Отец Гаспачо,Alaska Brewery,Sour - Traditional Gose,2020-03-16,3.665,,,,,6.8,,4
Чешский дворик,Česky Lev,Lager - Euro Pale,2020-05-23,2.621,,,,,4.4,,4
Weihenstephaner Hefeweissbier,Weihenstephan,Wheat Beer - Hefeweizen,,3.78,14.0,,,,5.4,,4
Волчок,Волковская пивоварня,Lager - Euro Pale,2019-08-29,3.2,23.0,,,,4.1,,4
Mango IPA,Bierwelle,IPA - American,2019-07-12,3.19,30.0,,,,5.0,,4
Мюнхенское Нефильтрованное,Солнечный,Lager - Pale,2019-06-26,2.382,,,,,4.7,,4
Пина колада,Bierstaat,Cider - Traditional / Apfelwein,2019-06-06,3.847,,,,,5.0,,2
Red Hoppy Ale,Чисто пивоварня,Red Ale - American Amber / Red,2016-09-24,3.729,49.0,,,,4.8,,4
Chvalia: Marakuja,Malanka,Sour - Fruited,2020-05-05,4.13,15.0,,"Pilsner,Flaked Wheat","Passion fruit,Lactose",6.8,18.5,3
Paulaner Hefe-Weißbier Dunkel,Paulaner Brauerei,Wheat Beer - Dunkelweizen,,3.55,12.0,,,,5.3,,4
Trasca: Citra,Malanka,IPA - Triple,2020-04-29,4.407,90.0,Citra,Pilsner,,6.8,21.0,4
Альфонсо,Atmosphere Brewery,IPA - Imperial / Double,2019-10-08,3.333,80.0,"Simcoe,Ekuanot",,Mango,6.8,,4
Hefeweizen,Bierstaat,Wheat Beer - Hefeweizen,2023-01-23,3.659,8.0,,,,5.3,,4
Pilsner Urquell,Brassin Jacquais,Pilsner - Other,2021-08-29,,,,,,,,4
Kalnapilis Pilsner,Kalnapilio-Tauro,Pilsner - Other,2013-06-12,2.947,,,,,4.6,,4
India Pale Ale,Alaryk,IPA - English,2016-12-17,3.398,65.0,,,,6.0,,4
Indigo,Robim Good Brewery,IPA - American,2020-04-14,3.688,27.0,"Simcoe,Chinook,Mosaic",,,5.6,,4
Wheatamin C,Robim Good Brewery,Wheat Beer - Witbier / Blanche,2020-04-14,3.727,5.0,,,Tangerine,4.4,,4
Гравитация,Alaska Brewery,Stout - Russian Imperial,2017-03-22,3.874,,,,,6.8,,4
Love Me Now,Jungle Brewery,Shandy / Radler,2020-02-14,4.051,30.0,Citra,,"Lemon,Orange,Lime",5.0,12.5,4
Podcast,Bierstaat,Stout - Milk / Sweet,2020-04-28,4.059,15.0,,,"Lactose,Cocoa",6.5,,4
Berry Garden Cranberry & Blackberry,Konix Brewery,Sour - Fruited Gose,2020-03-24,2.729,12.0,,,"Cranberry,Blackberry",5.0,,4
Spring Fever,Bierstaat,IPA - American,2020-04-18,3.925,60.0,"Citra,Amarillo",,,6.6,,4
Imža: Malina i ažyna,Malanka,Sour - Berliner Weisse,2020-04-21,4.239,,,"Pilsner,Flaked Wheat","Raspberry,Blackberry,Rosemary",3.0,8.0,4
Black Americano,Belhaven Brewery,Stout - Coffee,2019-12-11,3.578,,,,Coffee,5.0,,4
Good Mood,Bierstaat,IPA - American,2023-12-25,3.897,40.0,"Idaho 7,Talus",,,6.6,,4
Стаутский советник,Alaska Brewery,Stout - Imperial / Double Milk,2017-01-31,3.9,,,,,6.8,,4
Psychosis,Bierstaat,Porter - American,2020-04-18,4.107,25.0,,,,6.8,,4
Broken Bones,Jungle Brewery,IPA - American,2020-02-28,4.03,60.0,"Mosaic,Idaho Gem,Citra,Enigma",,Lactose,6.5,16.4,4
Blues APA,Чисто пивоварня,Pale Ale - American,2019-11-22,3.907,45.0,,,,5.3,,4
Полоцкое тёмное,Полоцкое пиво,Lager - Euro Dark,2018-02-24,2.731,,,,,4.2,,3
NE GRIPA,Bierbank,IPA - New England / Hazy,2020-04-07,3.831,45.0,"El Dorado,Enigma",,"Mango,Passion fruit",6.9,,4
Harp Premium Lager,Guinness,Lager - Euro Pale,,3.319,21.0,,,,4.5,,4
Smuha: Citra & El Dorado,Malanka,IPA - Imperial / Double New England / Hazy,2020-03-24,4.407,30.0,"Citra,El Dorado","Pilsner,Flaked Oats,Flaked Rye",,6.8,19.0,4
ReArranged,Coven Brewery,IPA - New England / Hazy,2019-09-16,3.832,,"Amarillo,Mosaic,Centennial,Cascade,Citra",,Peach,6.5,,4
BraufactuM Roog,Radeberger,Rauchbier,2011-09-30,3.455,20.0,Herkules,"Vienna,Wheat,Caramel,Smoked",,6.6,,4
Urstein Premium,Двинский бровар,Lager - Pale,2013-03-08,2.882,,,,,4.8,,3
Stella Artois,Stella Artois,Lager - Euro Pale,,3.274,24.0,,,,5.0,,3
Hazelnut Stout,Brew Balance,Stout - Milk / Sweet,2023-02-06,3.551,35.0,,,,6.0,,4
#stayhome,Bierstaat,IPA - New England / Hazy,2020-04-03,4.01,40.0,"Amarillo,Simcoe,Idaho 7",,,6.5,,4
Roy,Green Street Brewery,IPA - American,2017-08-30,3.779,43.0,Idaho 7,,,6.5,15.4,4
Vietraź,Malanka,Wheat Beer - Witbier / Blanche,2020-03-28,4.087,15.0,Columbus,"Pilsner,Flaked Wheat","Lemon,Cardamom",5.6,12.0,4
Vault 375,Jungle Brewery,IPA - Imperial / Double New England / Hazy,2020-03-27,4.311,50.0,"Citra,Mosaic",,,6.8,19.1,4
Warp Drive,Valaduta,IPA - New England / Hazy,2020-03-19,4.045,30.0,"Ekuanot,Cascade",,,5.8,,4
Palm Spéciale,Brouwerij Palm,Pale Ale - Belgian,,3.357,18.0,,,,5.2,,4
Berliner Kindl Jubiläums Pilsener,Berliner-Kindl-Schultheiss-Brauerei,Pilsner - German,2011-02-12,3.113,27.0,,,,5.1,,3
Ekstra,Švyturys,Lager - Dortmunder / Export,1995-10-29,3.115,,,,,5.2,,4
Pure Morning,Coven Brewery,IPA - American,2019-09-21,3.753,50.0,"Mosaic,El Dorado,Chinook,Citra",,,6.8,,3
Tropical Mood,Bierstaat,IPA - Milkshake,2020-03-23,4.098,25.0,"Idaho 7,Pekko",,"Mango,Coconut",6.8,,4
Funkyourself,Jungle Brewery,Porter - Other,2020-03-11,4.104,20.0,,,"Lactose,Tonka Beans",5.8,20.0,3
Smuha: Ekuanot,Malanka,IPA - Imperial / Double New England / Hazy,2020-03-16,4.303,30.0,Ekuanot,"Pilsner,Flaked Oats,Flaked Rye",,6.8,19.0,4
Sun Shine,Valaduta,Sour - Fruited Gose,2020-03-12,4.312,10.0,,,Sea buckthorn,6.8,,4
Mango Mantra,Jungle Brewery,Sour - Fruited,2020-03-11,4.18,14.0,,,"Mango,Lactose",6.2,17.0,4
Turbo Attack,Jungle Brewery,IPA - New England / Hazy,2020-03-19,4.131,35.0,"Enigma,Citra,Zappa",,,6.8,,4
Karl Kraft,Полоцкое пиво,Lager - Euro Pale,2017-09-03,2.522,,,,,4.7,,2
Pop My Cherry (Lambic),"Bierbank,Polka Dot Brewery",Lambic - Fruit,2020-03-05,3.947,,,,,6.7,,4
Needfull Things,Bierstaat,IPA - New England / Hazy,2020-02-17,3.742,40.0,"Pacific Gem,Enigma,Simcoe",,,6.5,,3
Lichamanka: Simcoe,Malanka,IPA - Imperial / Double,2020-03-13,4.289,90.0,Simcoe,"Pilsner,Flaked Oats",,6.8,19.0,4
Silent Kill,Jungle Brewery,IPA - Imperial / Double,2020-03-06,4.139,100.0,"Centennial,Mosaic,Idaho Gem,Idaho 7",,,6.8,19.7,4
Strawberry Explosion,Hops Brewery,IPA - Milkshake,2020-02-27,4.183,30.0,,,,6.0,,4
Good Times Coming,Mad Frog Brewery,IPA - Milkshake,2018-04-21,3.906,35.0,,,,6.4,13.0,4
Weissbier,Augustiner-Bräu München,Wheat Beer - Hefeweizen,2011-01-02,3.67,14.0,,,,5.4,,4
Советское Экспортное Нефильтрованное,Солнечный,Lager - Euro Pale,2019-06-01,2.664,,,,,4.7,,3
Smuha: Rakau,Malanka,IPA - Imperial / Double New England / Hazy,2020-02-27,4.282,30.0,Rakau,"Pilsner,Flaked Oats",,6.8,,4
Bloody Roots,Coven Brewery,Sour - Fruited Gose,2019-04-30,3.911,,,,"Tabasco,Horseradish",5.8,,4
Citrus IPA,Taler,IPA - American,2017-09-21,3.653,60.0,"Columbus,Centennial,Crystal,El Dorado",,Grapefruit,5.8,14.2,4
Rapture,Бакунин,Stout - Milk / Sweet,2019-12-17,3.491,25.0,,,"Lactose,Chocolate,Cocoa",5.0,12.0,4
Konrad Zelený král,Konrad,Spiced / Herbed Beer,2014-04-17,2.908,,,,,5.0,,3
Smuha: Citra,Malanka,IPA - Imperial / Double New England / Hazy,2019-12-17,4.293,35.0,Citra,"Pilsner,Flaked Wheat,Flaked Oats,Flaked Rye",,6.8,,4
Mango Recorder,Valaduta,IPA - Milkshake,2020-02-11,4.203,20.0,"Columbus,Centennial,Amarillo",,"Lactose,Mango",6.8,,4
Ring of Fire,Крафт лаборатория,Porter - American,2019-11-28,3.734,20.0,,,,6.9,,4
Faithless Mind,"Bierbank,Punchiller",IPA - Imperial / Double,2020-02-28,4.235,70.0,,,,6.8,,3
Double American IPA,Taler,IPA - Imperial / Double,2020-02-17,3.762,60.0,"Cascade,El Dorado",,,6.8,18.0,4
Smoker BBQ Revenge 357 Extra Hot Ed.,Brew Fiction,Sour - Fruited Gose,2020-01-15,3.909,10.0,,,,6.0,,4
Bierstaat Kellerbier,Bierstaat,Kellerbier / Zwickelbier,2019-01-08,3.358,16.0,,,,5.1,12.0,3
Badness & Madness,Jungle Brewery,IPA - New England / Hazy,2020-01-30,4.125,35.0,"Idaho 7,Mosaic",,,6.8,,4
Smoked Mood,Valaduta,Smoked Beer,2020-02-20,3.948,20.0,,,,5.5,,4
Lichamanka: Zappa,Malanka,IPA - Imperial / Double,2020-02-14,4.26,90.0,Zappa,Pilsner,,6.8,20.5,4
Sauvignon Blanc IPA,Trigger,IPA - Session,2020-02-13,3.698,25.0,,,,5.5,,4
Coconut Space,Hops Brewery,Stout - White / Golden,2020-02-13,3.863,14.0,,,"Coconut,Tonka Beans,Lactose,Coffee",5.8,,4
Smoked Bock,Trigger,Smoked Beer,2020-01-28,3.974,20.0,,,,6.5,,4
Chvalia: Kivi i marakuja,Malanka,Sour - Fruited,2020-01-18,4.308,15.0,Perle,"Pilsner,Flaked Oats,Flaked Wheat","Lactose,Kiwi,Passion fruit",6.8,19.5,3
Grapefruit IPA,Fuller’s,IPA - American,2019-04-17,3.415,,"Liberty,Chinook,Centennial,Citra","Pale Ale,Wheat",,5.6,,4
Лилит,Bierstaat,Pale Ale - Milkshake,2020-02-04,3.979,30.0,"Idaho 7,Yellow Sub,Amarillo,Azacca",,,5.5,,5
Got Some Milk?,Jungle Brewery,Stout - Milk / Sweet,2018-12-04,4.084,30.0,Simcoe,,Lactose,6.5,18.5,4
Пражское,Remeslo Brewery,Lager - Polotmavé (Czech Amber),2021-01-09,3.709,13.0,,,,4.6,,3
Dopamine,Big Pot,Sour - Smoothie / Pastry,2023-04-04,4.181,,,,,6.5,,4
Call Me,Bierstaat,IPA - Other,2020-02-03,3.908,50.0,,,,6.5,,3
Wild Tomato Gose,Brew Fiction,Sour - Traditional Gose,2019-09-06,3.507,10.0,,,,6.5,,2
Muson: Manha,Malanka,Sour - Fruited,2020-01-30,4.16,,,,Mango,5.5,12.5,5
Barley Wine,Bierbank,Barleywine - Other,2018-11-06,3.759,35.0,,,,6.8,22.0,4
Steenbrugge Dubbel Bruin,De Gouden Boom,Belgian Dubbel,,3.342,,,,,6.5,,4
Koronet Stout,Лідскае піва,Stout - Other,2015-02-15,2.897,20.0,,,,4.2,11.0,4
Koronet Lager,Лідскае піва,Lager - Euro Pale,2013-01-24,2.93,19.0,,,,4.6,11.0,2
Baltic Porter,Bierstadt Lagerhaus,Porter - Baltic,2016-11-19,,,,,,6.8,,3
G.O.S.E. | Pineapple,XP Brew,Sour - Traditional Gose,2019-05-31,3.575,25.0,,,,5.0,,3
Casual Pilsner Cascade Edition,Green Street Brewery,Pilsner - Other,2018-02-14,3.529,35.0,,,,4.7,12.5,2
Česká Pravda,Полоцкое пиво,Lager - Euro Pale,2017-09-03,2.57,,,,,4.7,,1
Rikki Tikki Tavi,Green Street Brewery,Pale Ale - American,2018-05-09,3.869,40.0,,,Mango,5.6,,4
